year,period,periodName,value,rate,title,sex,race,age,mari
2019,M12,December,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M11,November,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M10,October,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M09,September,4.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M08,August,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M07,July,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M06,June,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M05,May,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M04,April,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M03,March,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M02,February,6.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2019,M01,January,6.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M12,December,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M11,November,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M10,October,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M09,September,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M08,August,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M07,July,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M06,June,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M05,May,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M04,April,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M03,March,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M02,February,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2018,M01,January,6.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American",Both,Black,20-,All
2023,M10,October,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M09,September,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M08,August,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M07,July,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M06,June,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M05,May,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M04,April,4.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M03,March,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M02,February,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M01,January,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M12,December,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M11,November,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M10,October,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M09,September,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M08,August,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M07,July,5.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M06,June,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M05,May,5.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M04,April,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M03,March,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M02,February,6.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2022,M01,January,7.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M12,December,6.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M11,November,7.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M10,October,8.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M09,September,7.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M08,August,9.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M07,July,8.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M06,June,10.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M05,May,9.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M04,April,10.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M03,March,9.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M02,February,10.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2021,M01,January,9.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M12,December,10.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M11,November,11.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M10,October,11.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M09,September,12.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M08,August,13.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M07,July,15.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M06,June,16.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M05,May,15.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M04,April,16.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M03,March,7.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M02,February,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2020,M01,January,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M12,December,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M11,November,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M10,October,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M09,September,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M08,August,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M07,July,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M06,June,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M05,May,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M04,April,6.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M03,March,6.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M02,February,7.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2019,M01,January,7.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M12,December,6.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M11,November,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M10,October,6.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M09,September,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M08,August,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M07,July,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M06,June,6.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M05,May,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M04,April,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M03,March,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M02,February,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2018,M01,January,7.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Men",Men,Black,20-,All
2023,M10,October,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M09,September,4.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M08,August,4.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M07,July,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M06,June,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M05,May,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M04,April,4.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M03,March,4.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M02,February,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M01,January,4.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M12,December,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M11,November,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M10,October,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M09,September,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M08,August,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M07,July,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M06,June,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M05,May,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M04,April,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M03,March,5.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M02,February,6.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2022,M01,January,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M12,December,6.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M11,November,4.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M10,October,6.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M09,September,7.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M08,August,7.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M07,July,7.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M06,June,8.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M05,May,8.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M04,April,8.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M03,March,8.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M02,February,8.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2021,M01,January,8.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M12,December,8.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M11,November,9.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M10,October,9.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M09,September,10.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M08,August,11.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M07,July,13.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M06,June,14.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M05,May,16.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M04,April,16.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M03,March,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M02,February,4.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2020,M01,January,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M12,December,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M11,November,4.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M10,October,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M09,September,4.5,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M08,August,4.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M07,July,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M06,June,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M05,May,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M04,April,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M03,March,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M02,February,5.3,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2019,M01,January,5.6,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M12,December,5.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M11,November,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M10,October,5.0,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M09,September,5.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M08,August,5.7,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M07,July,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M06,June,5.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M05,May,4.8,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M04,April,5.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M03,March,5.9,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M02,February,6.2,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2018,M01,January,6.4,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women",Women,Black,20-,All
2023,M10,October,4.1,TRUE,"(Seas) Unemployment Rate - 20 yrs. & over, Hispanic or Latino",Both,Latino,20-,All
